"sg_ue";"nr_candidato";"nm_urna_candidato";"sg_partido";"ds_composicao_coligacao";"ds_situacao";"qt_votos_candidato";"pr_votos_candidato";"cd_eleicao";"sg_abrangencia";"turno";"cd_cargo";"qt_sessoes";"qt_sessoes_t";"qt_sessoes_nt";"qt_sessoes_i";"qt_sessoes_ni";"qt_sessoes_apuradas";"qt_sessoes_nao_apuradas";"qt_eleitores";"qt_eleitores_aptos";"qt_eleitores_nao_aptos";"qt_eleitores_si";"qt_eleitores_sni";"qt_eleitores_compareceram";"qt_abstencoes";"vscv";"qt_votos_nominais";"qt_votos_computados";"qt_votos_brancos";"qt_votos_nulos";"qt_votos_nulos_vn";"qt_votos_nulos_vnt";"qt_votos_vp";"qt_votos_validos";"qt_votos_an";"qt_votos_anulados_sob_judice";"qt_votos_total"
88790;45;"EMILIO LESSA";"PSDB";"PSDB";"Não eleito";1562;6,06;426;"MUNICIPAL";1;11;103;103;0;103;0;103;0;35682;35682;0;35682;0;27153;8529;0;25776;25776;766;611;611;0;0;25776;0;0;27153
88790;13;"MARCIA LUCAS";"PT";"PT";"Não eleito";8913;34,58;426;"MUNICIPAL";1;11;103;103;0;103;0;103;0;35682;35682;0;35682;0;27153;8529;0;25776;25776;766;611;611;0;0;25776;0;0;27153
88790;12;"RUDINEI HARTER";"PDT";"PDT - PSL / PL / PDT";"Eleito";11557;44,84;426;"MUNICIPAL";1;11;103;103;0;103;0;103;0;35682;35682;0;35682;0;27153;8529;0;25776;25776;766;611;611;0;0;25776;0;0;27153
88790;15;"TONHO LESSA";"MDB";"MDB - PRTB / MDB / PP";"Não eleito";2369;9,19;426;"MUNICIPAL";1;11;103;103;0;103;0;103;0;35682;35682;0;35682;0;27153;8529;0;25776;25776;766;611;611;0;0;25776;0;0;27153
88790;40;"CARMEM ROSANE ROVERE";"PSB";"PSB";"Não eleito";1173;4,55;426;"MUNICIPAL";1;11;103;103;0;103;0;103;0;35682;35682;0;35682;0;27153;8529;0;25776;25776;766;611;611;0;0;25776;0;0;27153
88803;11;"CAPELINI";"PP";"PP - PP / MDB";"Eleito";1965;73,02;426;"MUNICIPAL";1;11;12;12;0;12;0;12;0;3276;3276;0;3276;0;2840;436;0;2691;2691;80;69;69;0;0;2691;0;0;2840
88803;22;"HILDEBRANDO";"PL";"PL - PDT / PL";"Não eleito";726;26,98;426;"MUNICIPAL";1;11;12;12;0;12;0;12;0;3276;3276;0;3276;0;2840;436;0;2691;2691;80;69;69;0;0;2691;0;0;2840
88811;11;"SIDNEY";"PP";"PP - PSD / PP / PDT / MDB / PSL";"Eleito";13914;78,63;426;"MUNICIPAL";1;11;80;80;0;80;0;80;0;26897;26897;0;26897;0;19170;7727;0;17695;17695;753;722;722;0;0;17695;0;0;19170
88811;13;"RODRIGO VELEDA";"PT";"PT";"Não eleito";3781;21,37;426;"MUNICIPAL";1;11;80;80;0;80;0;80;0;26897;26897;0;26897;0;19170;7727;0;17695;17695;753;722;722;0;0;17695;0;0;19170
88820;11;"FABIO  MERTZ";"PP";"PP - PP / REPUBLICANOS / MDB";"Eleito";1512;51,39;426;"MUNICIPAL";1;11;14;14;0;14;0;14;0;3419;3419;0;3419;0;3035;384;0;2942;2942;34;59;59;0;0;2942;0;0;3035
88820;14;"BRIDA";"PTB";"PTB - PT / PDT / PTB";"Não eleito";1430;48,61;426;"MUNICIPAL";1;11;14;14;0;14;0;14;0;3419;3419;0;3419;0;3035;384;0;2942;2942;34;59;59;0;0;2942;0;0;3035
88838;15;"EVANDRO KUWER";"MDB";"MDB - PDT / MDB / PSL / PSB / PSDB";"Eleito";8450;69,96;426;"MUNICIPAL";1;11;45;45;0;45;0;45;0;15685;15685;0;15685;0;13362;2323;0;12079;12079;487;796;796;0;0;12079;0;0;13362
88838;11;"GENILSON MARCON";"PP";"PP - PP / PTB";"Não eleito";3332;27,59;426;"MUNICIPAL";1;11;45;45;0;45;0;45;0;15685;15685;0;15685;0;13362;2323;0;12079;12079;487;796;796;0;0;12079;0;0;13362
88838;51;"FABIO MEDEIROS";"PATRIOTA";"PATRIOTA";"Não eleito";297;2,46;426;"MUNICIPAL";1;11;45;45;0;45;0;45;0;15685;15685;0;15685;0;13362;2323;0;12079;12079;487;796;796;0;0;12079;0;0;13362
88846;25;"MARCO ANTONIO";"DEM";"DEM - DEM / PP";"Eleito";2634;100;426;"MUNICIPAL";1;11;12;12;0;12;0;12;0;4330;4330;0;4330;0;3308;1022;0;2634;2634;340;334;334;0;0;2634;0;0;3308
88854;15;"ADELINO JOSE ATUATI";"MDB";"MDB - MDB / PT";"Não eleito";1982;47,6;426;"MUNICIPAL";1;11;18;18;0;18;0;18;0;4758;4758;0;4758;0;4292;466;0;4164;4164;61;67;67;0;0;4164;0;0;4292
88854;11;"JEAN HUNHOFF";"PP";"PP - PDT / PP";"Eleito";2182;52,4;426;"MUNICIPAL";1;11;18;18;0;18;0;18;0;4758;4758;0;4758;0;4292;466;0;4164;4164;61;67;67;0;0;4164;0;0;4292
88862;13;"DOMINGOS ALEXANDRE";"PT";"PT";"Não eleito";76;1,64;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;5653;5653;0;5653;0;4869;784;0;4631;4631;94;144;144;0;0;4631;0;0;4869
88862;40;"JULIANO FLECK";"PSB";"PSB - PSB / PTB";"Não eleito";307;6,63;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;5653;5653;0;5653;0;4869;784;0;4631;4631;94;144;144;0;0;4631;0;0;4869
88862;17;"FLAVIO LUIZ FOSS";"PSL";"PSL - PSL / MDB / PP / REPUBLICANOS / PDT / PSDB";"Eleito";2176;46,99;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;5653;5653;0;5653;0;4869;784;0;4631;4631;94;144;144;0;0;4631;0;0;4869
88862;25;"OSÉAS GARCIA";"DEM";"DEM";"Não eleito";2072;44,74;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;5653;5653;0;5653;0;4869;784;0;4631;4631;94;144;144;0;0;4631;0;0;4869
88870;11;"RICARDO";"PP";"PP - PP / PDT";"Eleito";1923;54,8;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;4009;4009;0;4009;0;3587;422;0;3509;3509;36;42;42;0;0;3509;0;0;3587
88870;19;"EDINHO";"PODE";"PODE";"Não eleito";289;8,24;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;4009;4009;0;4009;0;3587;422;0;3509;3509;36;42;42;0;0;3509;0;0;3587
88870;15;"EMERSON BIRMANN PITI";"MDB";"MDB - PT / MDB";"Não eleito";1297;36,96;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;4009;4009;0;4009;0;3587;422;0;3509;3509;36;42;42;0;0;3509;0;0;3587
88889;14;"MAURÍCIO RUOSO";"PTB";"PTB";"Eleito";1459;43,92;426;"MUNICIPAL";1;11;18;18;0;18;0;18;0;3728;3728;0;3728;0;3381;347;0;3322;3322;37;22;22;0;0;3322;0;0;3381
88889;12;"KIKA";"PDT";"PDT";"Não eleito";721;21,7;426;"MUNICIPAL";1;11;18;18;0;18;0;18;0;3728;3728;0;3728;0;3381;347;0;3322;3322;37;22;22;0;0;3322;0;0;3381
88889;11;"BERTINO RECH";"PP";"PP - PP / MDB";"Não eleito";1142;34,38;426;"MUNICIPAL";1;11;18;18;0;18;0;18;0;3728;3728;0;3728;0;3381;347;0;3322;3322;37;22;22;0;0;3322;0;0;3381
88897;13;"CILENE WERLE DILL";"PT";"PT";"Não eleito";1821;42,4;426;"MUNICIPAL";1;11;26;26;0;26;0;26;0;5176;5176;0;5176;0;4516;660;0;4295;4295;75;146;146;0;0;4295;0;0;4516
88897;40;"OBERDAN RHODEN";"PSB";"PSB - PP / PSB";"Eleito";2474;57,6;426;"MUNICIPAL";1;11;26;26;0;26;0;26;0;5176;5176;0;5176;0;4516;660;0;4295;4295;75;146;146;0;0;4295;0;0;4516
88900;11;"LAURO SCHERER";"PP";"PP - PT / PTB / PP";"Eleito";1216;50,94;426;"MUNICIPAL";1;11;15;15;0;15;0;15;0;2676;2676;0;2676;0;2443;233;0;2387;2387;26;30;30;0;0;2387;0;0;2443
88900;15;"ADRIANO";"MDB";"MDB";"Não eleito";1171;49,06;426;"MUNICIPAL";1;11;15;15;0;15;0;15;0;2676;2676;0;2676;0;2443;233;0;2387;2387;26;30;30;0;0;2387;0;0;2443
88919;13;"JAIME ROSALINO";"PT";"PT";"Não eleito";3523;36,7;426;"MUNICIPAL";1;11;50;50;0;50;0;50;0;12449;12449;0;12449;0;10229;2220;0;9600;9600;330;299;299;0;0;9600;0;0;10229
88919;40;"CLEOMAR MELLO GUGA";"PSB";"PSB - PSL / PSB";"Não eleito";1025;10,68;426;"MUNICIPAL";1;11;50;50;0;50;0;50;0;12449;12449;0;12449;0;10229;2220;0;9600;9600;330;299;299;0;0;9600;0;0;10229
88919;14;"ZIANIA";"PTB";"PTB - REPUBLICANOS / PP / PTB / MDB / DEM / PSD";"Eleito";5052;52,63;426;"MUNICIPAL";1;11;50;50;0;50;0;50;0;12449;12449;0;12449;0;10229;2220;0;9600;9600;330;299;299;0;0;9600;0;0;10229
88927;14;"MARCIA TEDESCO";"PTB";"PTB - PTB / PSB / REPUBLICANOS / PDT / PT / PSD";"Eleito";3594;51,42;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;9395;9395;0;9395;0;7267;2128;0;6989;6989;93;185;185;0;0;6989;0;0;7267
88927;15;"JORGE FONSECA";"MDB";"MDB - MDB / DEM";"Não eleito";3395;48,58;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;9395;9395;0;9395;0;7267;2128;0;6989;6989;93;185;185;0;0;6989;0;0;7267
88935;45;"JÚLIO CAMPANI";"PSDB";"PSDB - PSDB / PP / PTB";"Eleito";8280;62,95;426;"MUNICIPAL";1;11;45;45;0;45;0;45;0;16595;16595;0;16595;0;13834;2761;0;13154;13154;312;368;368;0;0;13154;0;0;13834
88935;15;"DARCI LAUERMANN";"MDB";"MDB - PT / MDB / PSB / PSD";"Não eleito";4874;37,05;426;"MUNICIPAL";1;11;45;45;0;45;0;45;0;16595;16595;0;16595;0;13834;2761;0;13154;13154;312;368;368;0;0;13154;0;0;13834
88943;14;"DEGÃO";"PTB";"PTB - PTB / PT / PSDB / PP";"Não eleito";1228;46,18;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;2849;2849;0;2849;0;2711;138;0;2659;2659;24;28;28;0;0;2659;0;0;2711
88943;15;"PEDRÃO";"MDB";"MDB";"Eleito";1431;53,82;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;2849;2849;0;2849;0;2711;138;0;2659;2659;24;28;28;0;0;2659;0;0;2711
88951;12;"JOÃO LUIZ VARGAS";"PDT";"PDT - PT / PSB / PDT";"Eleito";6654;51,35;426;"MUNICIPAL";1;11;56;56;0;56;0;56;0;16791;16791;0;16791;0;13669;3122;0;6654;12957;396;316;316;0;0;6654;0;6303;13669
88951;11;"CLERI";"PP";"PP - SOLIDARIEDADE / PP / MDB";"Não eleito";6303;48,65;426;"MUNICIPAL";1;11;56;56;0;56;0;56;0;16791;16791;0;16791;0;13669;3122;0;6654;12957;396;316;316;0;0;6654;0;6303;13669
88978;11;"BALDO";"PP";"PP - PP / PT";"Não eleito";1207;43,99;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3095;3095;0;3095;0;2824;271;0;2744;2744;25;55;55;0;0;2744;0;0;2824
88978;12;"EDIR DA ROSA";"PDT";"PDT";"Não eleito";245;8,93;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3095;3095;0;3095;0;2824;271;0;2744;2744;25;55;55;0;0;2744;0;0;2824
88978;15;"PANIZ";"MDB";"MDB - MDB / CIDADANIA / PSB / PSDB**";"Eleito";1292;47,08;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3095;3095;0;3095;0;2824;271;0;2744;2744;25;55;55;0;0;2744;0;0;2824
88986;45;"MARCUS PETI";"PSDB";"PSDB - PSDB / PTB";"Eleito";1095;38,65;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3757;3757;0;3757;0;2955;802;0;2833;2833;60;62;62;0;0;2833;0;0;2955
88986;15;"EDMUNDO PICHLER";"MDB";"MDB";"Não eleito";724;25,56;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3757;3757;0;3757;0;2955;802;0;2833;2833;60;62;62;0;0;2833;0;0;2955
88986;55;"DR  ALFREDO";"PSD";"PSD";"Não eleito";334;11,79;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3757;3757;0;3757;0;2955;802;0;2833;2833;60;62;62;0;0;2833;0;0;2955
88986;25;"WILLI JANZEN";"DEM";"DEM - PP / DEM";"Não eleito";361;12,74;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3757;3757;0;3757;0;2955;802;0;2833;2833;60;62;62;0;0;2833;0;0;2955
88986;22;"FERNANDINHO TEIXEIRA";"PL";"PL";"Não eleito";319;11,26;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;3757;3757;0;3757;0;2955;802;0;2833;2833;60;62;62;0;0;2833;0;0;2955
88994;11;"CARINA NATH";"PP";"PP - PP / PTB";"Eleito";18285;39,45;426;"MUNICIPAL";1;11;162;162;0;162;0;162;0;61555;61555;0;61555;0;49023;12532;0;46346;46346;1371;1306;1306;0;0;46346;0;0;49023
88994;17;"DICO";"PSL";"PSL";"Não eleito";754;1,63;426;"MUNICIPAL";1;11;162;162;0;162;0;162;0;61555;61555;0;61555;0;49023;12532;0;46346;46346;1371;1306;1306;0;0;46346;0;0;49023
88994;55;"ENG&#186; DIEGO LIMA";"PSD";"PSD";"Não eleito";3643;7,86;426;"MUNICIPAL";1;11;162;162;0;162;0;162;0;61555;61555;0;61555;0;49023;12532;0;46346;46346;1371;1306;1306;0;0;46346;0;0;49023
88994;28;"MOISES SCHUMANN";"PRTB";"PRTB";"Não eleito";320;0,69;426;"MUNICIPAL";1;11;162;162;0;162;0;162;0;61555;61555;0;61555;0;49023;12532;0;46346;46346;1371;1306;1306;0;0;46346;0;0;49023
88994;15;"BETINHO GOETERT";"MDB";"MDB - REPUBLICANOS / PSC / PSB / MDB";"Não eleito";6161;13,29;426;"MUNICIPAL";1;11;162;162;0;162;0;162;0;61555;61555;0;61555;0;49023;12532;0;46346;46346;1371;1306;1306;0;0;46346;0;0;49023
88994;12;"MAURO SCHUCK";"PDT";"PDT - DEM / PDT";"Não eleito";2809;6,06;426;"MUNICIPAL";1;11;162;162;0;162;0;162;0;61555;61555;0;61555;0;49023;12532;0;46346;46346;1371;1306;1306;0;0;46346;0;0;49023
88994;13;"SPOLAOR";"PT";"PT";"Não eleito";14374;31,01;426;"MUNICIPAL";1;11;162;162;0;162;0;162;0;61555;61555;0;61555;0;49023;12532;0;46346;46346;1371;1306;1306;0;0;46346;0;0;49023
89001;11;"ADIR GIACOMINI";"PP";"PP - PP / PDT / MDB";"Eleito";874;51,2;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;1906;1906;0;1906;0;1771;135;0;1707;1707;19;45;45;0;0;1707;0;0;1771
89001;45;"DILSE KLEIN BICIGO";"PSDB";"PSDB";"Não eleito";833;48,8;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;1906;1906;0;1906;0;1771;135;0;1707;1707;19;45;45;0;0;1707;0;0;1771
89010;13;"PROFESSOR EDSON PORTILHO";"PT";"PT";"Não eleito";5493;8,83;426;"MUNICIPAL";1;11;268;268;0;268;0;268;0;103934;103934;0;103934;0;71907;32027;0;62209;62209;5186;4512;4512;0;0;62209;0;0;71907
89010;11;"VOLMIR RODRIGUES GORDO AGENDÃO";"PP";"PP - PP / PTB / CIDADANIA / PRTB / PSB / PSD / PV";"Eleito";32341;51,99;426;"MUNICIPAL";1;11;268;268;0;268;0;268;0;103934;103934;0;103934;0;71907;32027;0;62209;62209;5186;4512;4512;0;0;62209;0;0;71907
89010;50;"PROFESSOR ANDRÉ ALVES";"PSOL";"PSOL";"Não eleito";1451;2,33;426;"MUNICIPAL";1;11;268;268;0;268;0;268;0;103934;103934;0;103934;0;71907;32027;0;62209;62209;5186;4512;4512;0;0;62209;0;0;71907
89010;17;"CEZALPINA ANADON";"PSL";"PSL";"Não eleito";832;1,34;426;"MUNICIPAL";1;11;268;268;0;268;0;268;0;103934;103934;0;103934;0;71907;32027;0;62209;62209;5186;4512;4512;0;0;62209;0;0;71907
89010;15;"MANINHO";"MDB";"MDB - PDT / REPUBLICANOS / PL / MDB / PSDB / DEM / PC do B";"Não eleito";22092;35,51;426;"MUNICIPAL";1;11;268;268;0;268;0;268;0;103934;103934;0;103934;0;71907;32027;0;62209;62209;5186;4512;4512;0;0;62209;0;0;71907
89028;11;"JAIME STARKE";"PP";"PP";"Não eleito";723;30,4;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;2648;2648;0;2648;0;2417;231;0;2378;2378;20;19;19;0;0;2378;0;0;2417
89028;25;"RUI CARLOS PETER";"DEM";"DEM - DEM / PSB";"Eleito";772;32,46;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;2648;2648;0;2648;0;2417;231;0;2378;2378;20;19;19;0;0;2378;0;0;2417
89028;14;"NELSON MILECH NELSINHO";"PTB";"PTB";"Não eleito";734;30,87;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;2648;2648;0;2648;0;2417;231;0;2378;2378;20;19;19;0;0;2378;0;0;2417
89028;55;"ALINE CHIESA GONÇALVES";"PSD";"PSD";"Não eleito";149;6,27;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;2648;2648;0;2648;0;2417;231;0;2378;2378;20;19;19;0;0;2378;0;0;2417
89036;11;"CARDOZO";"PP";"PP - PL / PP";"Não eleito";6720;48,39;426;"MUNICIPAL";1;11;53;53;0;53;0;53;0;16077;16077;0;16077;0;14218;1859;0;13887;13887;158;173;173;0;0;13887;0;0;14218
89036;12;"DEBASTIANI";"PDT";"PDT - PT / PDT / PODE / PSD / PC do B / REPUBLICANOS";"Eleito";7167;51,61;426;"MUNICIPAL";1;11;53;53;0;53;0;53;0;16077;16077;0;16077;0;14218;1859;0;13887;13887;158;173;173;0;0;13887;0;0;14218
89044;15;"INÊS";"MDB";"MDB - PDT / MDB";"Não eleito";540;29,56;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;2066;2066;0;2066;0;1872;194;0;1827;1827;17;28;28;0;0;1827;0;0;1872
89044;17;"JOÃO PAULO";"PSL";"PSL - PP / PSL";"Eleito";1287;70,44;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;2066;2066;0;2066;0;1872;194;0;1827;1827;17;28;28;0;0;1827;0;0;1872
89052;15;"ADILSON BALESTRIN";"MDB";"MDB - MDB / PDT";"Eleito";4458;59,59;426;"MUNICIPAL";1;11;38;38;0;38;0;38;0;8659;8659;0;8659;0;7698;961;0;7481;7481;120;97;97;0;0;7481;0;0;7698
89052;13;"LUCIANO SANGALLI";"PT";"PT";"Não eleito";704;9,41;426;"MUNICIPAL";1;11;38;38;0;38;0;38;0;8659;8659;0;8659;0;7698;961;0;7481;7481;120;97;97;0;0;7481;0;0;7698
89052;11;"ANTHONY MORAES";"PP";"PP - PP / PSL";"Não eleito";2319;31;426;"MUNICIPAL";1;11;38;38;0;38;0;38;0;8659;8659;0;8659;0;7698;961;0;7481;7481;120;97;97;0;0;7481;0;0;7698
89060;11;"CLEBER";"PP";"PP - PP / PT";"Eleito";1236;64,38;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;2135;2135;0;2135;0;1955;180;0;1920;1920;26;9;9;0;0;1920;0;0;1955
89060;15;"JUNIOR WILGES";"MDB";"MDB - MDB / PSB";"Não eleito";684;35,63;426;"MUNICIPAL";1;11;8;8;0;8;0;8;0;2135;2135;0;2135;0;1955;180;0;1920;1920;26;9;9;0;0;1920;0;0;1955
89079;15;"STELAMARIS";"MDB";"MDB";"Não eleito";1485;38,63;426;"MUNICIPAL";1;11;13;13;0;13;0;13;0;4382;4382;0;4382;0;3898;484;0;3844;3844;22;32;32;0;0;3844;0;0;3898
89079;22;"PEDRO VERGUTZ";"PL";"PL";"Não eleito";595;15,48;426;"MUNICIPAL";1;11;13;13;0;13;0;13;0;4382;4382;0;4382;0;3898;484;0;3844;3844;22;32;32;0;0;3844;0;0;3898
89079;11;"MICHAEL KUHN";"PP";"PP";"Eleito";1764;45,89;426;"MUNICIPAL";1;11;13;13;0;13;0;13;0;4382;4382;0;4382;0;3898;484;0;3844;3844;22;32;32;0;0;3844;0;0;3898
89087;11;"ERNESTO NICOLETTI";"PP";"PP";"Não eleito";981;45,48;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;2362;2362;0;2362;0;2188;174;0;2157;2157;14;17;17;0;0;2157;0;0;2188
89087;12;"CASAGRANDE";"PDT";"PDT - MDB / PDT";"Eleito";1176;54,52;426;"MUNICIPAL";1;11;10;10;0;10;0;10;0;2362;2362;0;2362;0;2188;174;0;2157;2157;14;17;17;0;0;2157;0;0;2188
89095;11;"NELSON";"PP";"PP - PSB / PP / PDT / DEM";"Não eleito";4946;49,29;426;"MUNICIPAL";1;11;34;34;0;34;0;34;0;12202;12202;0;12202;0;10600;1602;0;10035;10035;223;342;342;0;0;10035;0;0;10600
89095;15;"BIANCHET";"MDB";"MDB - PT / MDB";"Eleito";5089;50,71;426;"MUNICIPAL";1;11;34;34;0;34;0;34;0;12202;12202;0;12202;0;10600;1602;0;10035;10035;223;342;342;0;0;10035;0;0;10600
89109;11;"FABRICIO LEDUR";"PP";"PP";"Não eleito";682;40,16;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;1805;1805;0;1805;0;1729;76;0;1698;1698;12;19;19;0;0;1698;0;0;1729
89109;15;"PAULO BERGMANN";"MDB";"MDB - MDB / PDT / PSB";"Eleito";1016;59,84;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;1805;1805;0;1805;0;1729;76;0;1698;1698;12;19;19;0;0;1698;0;0;1729
89117;11;"TOKO";"PP";"PP";"Não eleito";1536;35,84;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;4841;4841;0;4841;0;4412;429;0;4286;4286;47;79;79;0;0;4286;0;0;4412
89117;40;"PENINHA";"PSB";"PSB - PDT / PSB";"Não eleito";1167;27,23;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;4841;4841;0;4841;0;4412;429;0;4286;4286;47;79;79;0;0;4286;0;0;4412
89117;15;"ROSSATTO";"MDB";"MDB";"Eleito";1583;36,93;426;"MUNICIPAL";1;11;19;19;0;19;0;19;0;4841;4841;0;4841;0;4412;429;0;4286;4286;47;79;79;0;0;4286;0;0;4412
89125;12;"FELIPPE";"PDT";"PDT - MDB / PDT";"Eleito";1331;74,61;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;2039;2039;0;2039;0;1828;211;0;1784;1784;16;28;28;0;0;1784;0;0;1828
89125;14;"EVA SCARIOT";"PTB";"PTB - PTB / PP";"Não eleito";453;25,39;426;"MUNICIPAL";1;11;9;9;0;9;0;9;0;2039;2039;0;2039;0;1828;211;0;1784;1784;16;28;28;0;0;1784;0;0;1828
89133;15;"MILTO VENDRUSCOLO";"MDB";"MDB - PTB / PSDB / MDB";"Eleito";1807;100;426;"MUNICIPAL";1;11;15;15;0;15;0;15;0;3459;3459;0;3459;0;3022;437;0;1807;1807;386;829;829;0;0;1807;0;0;3022
89141;55;"LUIS HENRIQUE LIMA";"PSD";"PSD";"Não eleito";279;11,69;426;"MUNICIPAL";1;11;11;11;0;11;0;11;0;2792;2792;0;2792;0;2494;298;0;2387;2387;67;40;40;0;0;2387;0;0;2494
89141;15;"ALCIDES MENEGHINI";"MDB";"MDB";"Não eleito";839;35,15;426;"MUNICIPAL";1;11;11;11;0;11;0;11;0;2792;2792;0;2792;0;2494;298;0;2387;2387;67;40;40;0;0;2387;0;0;2494
89141;11;"FRONER";"PP";"PP - PP / PDT / PT";"Eleito";1269;53,16;426;"MUNICIPAL";1;11;11;11;0;11;0;11;0;2792;2792;0;2792;0;2494;298;0;2387;2387;67;40;40;0;0;2387;0;0;2494
89150;40;"FLÁVIO LARA";"PSB";"PSB";"Não eleito";2613;9,74;426;"MUNICIPAL";1;11;99;99;0;99;0;99;0;39491;39491;0;39491;0;28201;11290;0;13897;26834;655;712;712;0;0;13897;0;12937;28201
89150;17;"MIRACY";"PSL";"PSL";"Não eleito";381;1,42;426;"MUNICIPAL";1;11;99;99;0;99;0;99;0;39491;39491;0;39491;0;28201;11290;0;13897;26834;655;712;712;0;0;13897;0;12937;28201
89150;12;"VALDOMIRO NOVASKI";"PDT";"PDT - PRTB / PP / PDT / PL / PSD";"Não eleito";9812;36,57;426;"MUNICIPAL";1;11;99;99;0;99;0;99;0;39491;39491;0;39491;0;28201;11290;0;13897;26834;655;712;712;0;0;13897;0;12937;28201
89150;14;"AMAURI";"PTB";"PTB - PSDB / CIDADANIA / REPUBLICANOS / PATRIOTA / PTB / MDB";"Não eleito";12937;48,21;426;"MUNICIPAL";1;11;99;99;0;99;0;99;0;39491;39491;0;39491;0;28201;11290;0;13897;26834;655;712;712;0;0;13897;0;12937;28201
89150;13;"PEDRO DORNELLES";"PT";"PT";"Não eleito";847;3,16;426;"MUNICIPAL";1;11;99;99;0;99;0;99;0;39491;39491;0;39491;0;28201;11290;0;13897;26834;655;712;712;0;0;13897;0;12937;28201
89150;19;"NAZA MARTINELLI";"PODE";"PODE";"Não eleito";244;0,91;426;"MUNICIPAL";1;11;99;99;0;99;0;99;0;39491;39491;0;39491;0;28201;11290;0;13897;26834;655;712;712;0;0;13897;0;12937;28201
89168;11;"VERÍSSIMO CAUMO";"PP";"PP";"Não eleito";329;26,38;426;"MUNICIPAL";1;11;11;11;0;11;0;11;0;1398;1398;0;1398;0;1287;111;0;1247;1247;16;24;24;0;0;1247;0;0;1287
89168;15;"JOCIMAR VALER";"MDB";"MDB - MDB / PDT";"Eleito";918;73,62;426;"MUNICIPAL";1;11;11;11;0;11;0;11;0;1398;1398;0;1398;0;1287;111;0;1247;1247;16;24;24;0;0;1247;0;0;1287
89176;13;"ROGERINHO CARNIEL";"PT";"PT";"Não eleito";716;8,03;426;"MUNICIPAL";1;11;40;40;0;40;0;40;0;11495;11495;0;11495;0;9285;2210;0;8922;8922;187;176;176;0;0;8922;0;0;9285
89176;11;"JORGE POHLMANN";"PP";"PP - PSB / PSDB / PTB / PP";"Não eleito";3069;34,4;426;"MUNICIPAL";1;11;40;40;0;40;0;40;0;11495;11495;0;11495;0;9285;2210;0;8922;8922;187;176;176;0;0;8922;0;0;9285
89176;15;"ARMANDO MAYERHOFER";"MDB";"MDB - MDB / PDT";"Eleito";5137;57,58;426;"MUNICIPAL";1;11;40;40;0;40;0;40;0;11495;11495;0;11495;0;9285;2210;0;8922;8922;187;176;176;0;0;8922;0;0;9285
89184;15;"LUCIANO CONTINI";"MDB";"MDB - PTB / MDB / PDT / PT";"Eleito";866;65,61;426;"MUNICIPAL";1;11;5;5;0;5;0;5;0;1472;1472;0;1472;0;1352;120;0;1320;1320;11;21;21;0;0;1320;0;0;1352
89184;11;"CICA";"PP";"PP";"Não eleito";454;34,39;426;"MUNICIPAL";1;11;5;5;0;5;0;5;0;1472;1472;0;1472;0;1352;120;0;1320;1320;11;21;21;0;0;1320;0;0;1352
89192;45;"BETTIM";"PSDB";"PSDB - PDT / PSDB / PP";"Não eleito";5604;33,25;426;"MUNICIPAL";1;11;60;60;0;60;0;60;0;20884;20884;0;20884;0;17641;3243;0;16855;16855;336;450;450;0;0;16855;0;0;17641
